genre_ids,original_language,popularity,release_date,title,vote_average,vote_count
"[12, 35]",en,0.6,2013-01-01,Timmy Muldoon and the Search for the Shadoweyes Bandit,6.0,2
[16],en,0.6,2013-02-13,The Places Where We Lived,6.0,2
[],en,0.6,2013-01-01,Pelican Radio,6.0,1
[],en,0.6,2013-01-01,Tom And Jerry Chaos Concerto,6.0,1
[],en,0.6,2013-01-28,For Your Consideration,6.0,1
"[35, 16, 28]",en,0.6,2013-08-10,The Final Straw,6.0,2
"[16, 35]",en,0.6,2013-01-01,Writers' Block,6.0,1
[878],en,0.6,2013-01-01,Glow,6.0,2
[99],en,0.6,2013-01-25,Occupy: The Movie,6.0,2
"[9648, 878]",en,0.6,2013-04-19,Wrecked,6.0,1
"[878, 27]",en,0.6,2013-11-11,Welcome to Willits: After Sundown,6.0,1
[],en,0.6,2013-01-01,Los Asaltantes,6.0,1
[99],en,0.6,2013-08-28,Arthur & Johnnie,6.0,1
[99],en,0.6,2013-02-27,Holy Grail: The T206 Honus Wagner,6.0,1
[27],en,0.6,2013-01-01,Dog Dick,6.0,1
[27],en,0.6,2013-10-01,Drudge,6.0,2
[],en,0.6,2013-01-19,Boneshaker,6.0,2
[],en,0.6,2013-10-24,Unknown Project,6.0,3
"[14, 27]",en,0.6,2013-09-01,Itsy Bitsy Spiders,6.0,1
[],en,0.6,2013-01-01,Acceptance,6.0,1
[],en,0.6,2013-01-01,The Throwaways,6.0,1
[],en,0.6,2013-06-07,Toeing the Line,6.0,1
[],en,0.6,2013-04-01,Beasts Of The Bible,6.0,1
[27],en,0.6,2013-06-01,Bleeding Hearts,6.0,2
[99],en,0.6,2013-09-01,Killing the Messenger: The Deadly Cost of News,6.0,1
[],en,0.6,2013-06-28,Dragons 3D,6.0,1
[],en,0.6,2013-03-01,The Watchers: Revelation,6.0,1
[],en,0.6,2013-07-02,Home Front,6.0,1
[],en,0.6,2013-03-01,Pieces of Easter,6.0,1
"[27, 878]",en,0.6,2013-10-13,Black Sugar,6.0,1
[],en,0.6,2013-05-23,Tumbleweed Tango,6.0,3
[14],en,0.6,2013-08-16,Color,6.0,2
[],en,0.6,2013-01-01,Lee Harvey Oswald: 48 Hours to Live,6.0,1
"[10749, 35]",en,0.6,2013-07-21,Leather,6.0,2
[],en,0.6,2013-03-01,Doctor Who: The Companions,6.0,1
[16],es,0.6,2013-09-27,Memoria,6.0,2
[27],en,0.6,2013-12-20,Play Time,6.0,1
"[18, 10749, 878]",en,0.6,2013-08-29,Listen,6.0,1
"[35, 10749]",en,0.6,2013-02-14,Dry Spell,6.0,1
"[10751, 12]",en,0.6,2013-12-02,From 1994,6.0,1
[99],en,0.6,2013-05-16,Star Trek: Secrets of the Universe,6.0,3
[35],en,0.6,2013-11-19,Cinema Six,6.0,1
"[12, 35, 14]",en,0.6,2013-12-02,Rise of the Fellowship,6.0,7
[10402],en,0.6,2013-11-24,The Doors: R-Evolution,6.0,1
[10402],en,0.6,2013-02-05,Pure and Simple Volume 2,6.0,1
[],en,0.6,2013-10-18,How Sherlock Changed the World,6.0,1
[],en,0.6,2013-05-16,Haunting Melissa,6.0,1
"[18, 35]",en,0.6,2013-04-10,Soft in the Head,6.0,1
"[35, 10749]",ru,0.6,2013-10-10,A Habit of Breaking-Up,6.0,5
"[80, 18, 10751, 53]",en,0.6,2013-09-30,Inside the Box,6.0,1
[99],en,0.6,2013-01-20,The Whistle,6.0,1
[],en,0.6,2013-10-11,American Girls,6.0,1
"[27, 35]",en,0.6,2013-09-27,Conjoined,6.0,2
[99],en,0.6,2013-09-09,State of Play,6.0,3
[],en,0.6,2013-03-21,Flower,6.0,2
"[27, 35]",en,0.6,2013-09-06,InSpectres,6.0,1
"[10749, 35]",en,0.6,2013-06-07,Hannah Has a Ho-Phase,6.0,1
[99],en,0.6,2013-06-13,Notbad,6.0,1
[99],en,0.6,2013-09-17,The World’s End: The Legacy of 'Day of the Dead',6.0,1
[],en,0.6,2013-09-07,Ladder to Damascus,6.0,1
[],en,0.6,2013-06-25,Sex.Violence.FamilyValues.,6.0,1
[35],en,0.6,2013-05-28,Sommore: Chandelier Status,6.0,1
[18],es,0.6,2013-07-20,Igloo,6.0,1
[],en,0.6,2013-03-20,En Passant,6.0,1
[99],en,0.6,2013-06-16,The Island of Saint Matthews,6.0,1
"[35, 18]",en,0.6,2013-06-16,Four Dogs,6.0,1
[99],en,0.6,2013-06-06,Evergreen: The Road to Legalization in Washington,6.0,1
[],en,0.6,2013-01-29,Decoding Die Hard,6.0,2
[],en,0.6,2013-06-14,Apostles of Comedy: Onwards and Upwards,6.0,1
"[9648, 53]",en,0.6,2013-05-16,Shadowed,6.0,1
[],en,0.6,2013-05-18,The Memory of Fountain,6.0,1
"[10402, 27]",en,0.6,2013-05-24,Utopia,6.0,1
[99],en,0.6,2013-04-02,30 Days in May,6.0,1
[],en,0.6,2013-03-31,King of the Travellers,6.0,1
[],en,0.6,2013-04-19,Farah Goes Bang,6.0,2
[18],en,0.6,2013-03-03,The Scar,6.0,1
[35],en,0.6,2013-05-20,White T,6.0,1
[99],en,0.6,2013-05-06,Fatal Assistance,6.0,1
[],en,0.6,2013-02-15,Almost in Love,6.0,1
[99],en,0.6,2013-05-03,Scatter My Ashes at Bergdorf's,6.0,9
[],en,0.6,2013-03-01,Solace,6.0,1
[35],en,0.6,2013-03-31,Kristen Schaal: Live at the Fillmore,6.0,1
[],en,0.6,2013-01-16,Seraph,6.0,2
[99],en,0.6,2013-01-16,The Roper,6.0,2
[],en,0.6,2013-01-18,Shopping,6.0,1
[99],en,0.6,2012-12-02,Uprising,6.0,1
[99],en,0.6,2013-02-11,32 Hours 7 Minutes,6.0,4
[],es,0.6,2013-08-02,Rising from Ashes,6.0,2
[18],en,0.6,2013-04-06,Sugar,6.0,3
[18],en,0.6,2013-04-27,I Am I,6.0,1
"[10752, 36, 18]",es,0.6,2013-05-03,Cinco de Mayo: La Batalla,5.9,16
[99],ru,0.6,2013-05-07,Egypt 3D,5.9,7
[18],en,0.6,2013-01-01,Speechless,5.9,4
[18],en,0.6,2013-05-03,Greetings from Tim Buckley,5.9,15
[35],en,0.6,2013-06-18,Breakup at a Wedding,5.8,6
[16],en,0.6,2013-03-01,Lala-oopsies A Sew Magical Tale,5.8,3
"[18, 10749]",en,0.6,2013-10-28,How to Follow Strangers,5.8,8
[35],en,0.6,2013-09-24,Dave Foley: Relatively Well,5.8,5
"[10402, 99]",en,0.6,2013-05-01,The Source Family,5.8,9
"[35, 878, 10749, 18]",en,0.6,2013-09-28,The Web,5.8,4
"[10402, 18, 10749, 35]",en,0.6,2015-07-21,B-Side,5.8,2
"[10749, 18, 35]",en,0.6,2013-10-01,So This Is Christmas,5.8,4
[],en,0.6,2013-09-15,Mayweather vs. Canelo,5.8,2
"[35, 12]",en,0.6,2013-08-09,The Foxy Merkins,5.8,4
"[99, 10751, 18]",en,0.6,2013-06-24,Miss You Can Do It,5.8,2
"[18, 10749]",en,0.6,2013-07-19,A New York Heartbeat,5.8,2
[99],en,0.6,2013-01-04,My Brooklyn,5.8,4
[],en,0.6,2013-05-01,Entwinement,5.7,3
[99],en,0.6,2013-01-13,Undressing Israel: Gay Men in the Promised Land,5.7,3
[],en,0.6,2013-06-23,Shaquille O'Neal All-Star Comedy Jam Live from Atlanta,5.7,3
"[35, 18, 36]",fr,0.6,2013-06-25,A Radiant Life,5.7,3
[],en,0.6,2013-10-12,Mister John,5.7,3
[99],en,0.6,2013-02-25,Adventure Coral Reef 3D - Under the Sea of Egypt,5.7,3
"[18, 10749]",tl,0.6,2013-01-19,What Isn't There,5.7,3
[18],es,0.6,2013-03-25,Lions,5.7,3
"[99, 35]",en,0.6,2013-04-03,Lunarcy!,5.7,3
[99],en,0.6,2013-05-13,First Comes Love,5.7,3
[],en,0.6,2013-03-01,BNSF,5.6,4
[],en,0.6,2013-04-19,Waking,5.6,8
"[12, 18, 10751]",en,0.6,2013-01-04,Satellite Boy,5.6,4
[35],fr,0.6,2013-05-05,Serial Teachers,5.6,790
[99],en,0.6,2013-10-25,Spinning Plates,5.6,7
"[10402, 16, 18, 10751]",en,0.6,2013-06-29,Tamara,5.5,3
[27],en,0.6,2013-08-19,White With Red,5.5,2
"[35, 27]",en,0.6,2013-09-21,The Last Buck Hunt,5.5,2
"[18, 35]",en,0.6,2013-01-01,The Arm,5.5,2
"[27, 35]",en,0.6,2013-10-06,The Shower,5.5,2
[27],en,0.6,2013-01-12,The Leaf Blower Massacre,5.5,1
[18],en,0.6,2013-06-19,Bukowski,5.5,2
[10402],it,0.6,2013-05-05,Daryl Hall and John Oates - New Orleans Jazz and Heritage Festival,5.5,1
[16],en,0.6,2013-01-01,Move Mountain,5.5,2
[18],en,0.6,2011-06-22,Bob's New Suit,5.5,1
[18],en,0.6,2013-06-01,Broken Side of Time,5.5,1
[],en,0.6,2013-12-19,Invectum,5.5,2
[],en,0.6,2013-11-11,The Girl from Nagasaki,5.5,2
"[10749, 18]",en,0.6,2013-12-19,Exiles,5.5,2
"[14, 18, 10749]",en,0.6,2013-11-07,Life in Text.,5.5,2
"[10770, 10751, 18, 35]",en,0.6,2013-10-01,Season of Miracles,5.5,3
"[28, 878]",en,0.6,2013-07-18,Project Arbiter,5.5,2
"[18, 10749]",da,0.6,2013-10-12,The Miracle,5.5,2
[35],en,0.6,2013-06-07,Jim Breuer: And Laughter for All,5.5,2
[],en,0.6,2013-01-01,Hope for Love,5.5,1
[35],en,0.6,2013-09-06,Laughing to the Bank,5.5,2
[35],en,0.6,2013-08-18,Greg Fitzsimmons: Life on Stage,5.5,2
[99],en,0.6,2013-08-07,Evolution vs. God,5.5,5
[18],en,0.6,2013-09-20,The Investigator,5.5,2
[],en,0.6,2013-02-23,Privacy Setting,5.5,2
[],en,0.6,2013-06-13,Forty Years from Yesterday,5.5,1
[18],en,0.6,2013-03-01,This Is Our Time,5.5,2
[],en,0.6,2013-03-07,Eenie Meenie Miney Moe,5.5,2
"[18, 27, 878]",en,0.6,2013-04-12,The Oxbow Cure,5.5,3
[99],en,0.6,2013-01-19,The Brotherhood of the Traveling Rants,5.5,4
[],en,0.6,2013-01-16,Irish Folk Furniture,5.5,2
[99],en,0.6,2013-01-15,Open Heart,5.5,2
[99],en,0.6,2013-03-08,Greedy Lying Bastards,5.5,1
[99],en,0.6,2013-03-09,Mr. Angel,5.4,5
"[18, 9648, 53]",en,0.6,2013-02-28,Dose of Reality,5.4,5
"[878, 9648, 12]",en,0.6,2013-02-19,Senn,5.3,6
"[10770, 35, 18]",en,0.6,2013-06-29,Star Spangled Banners,5.3,3
[35],en,0.6,2013-09-17,American Lowrider,5.3,3
[99],en,0.6,2013-11-25,Toxic Hot Seat,5.3,3
"[35, 18]",en,0.6,2013-11-03,Choose You,5.3,3
[27],en,0.6,2013-06-29,Fire City: King of Miseries,5.3,3
"[18, 9648, 10749]",en,0.6,2013-10-25,Tumbledown,5.3,3
"[27, 18]",es,0.6,2013-01-18,Halley,5.3,3
"[16, 35, 18, 10749]",en,0.6,2013-04-26,An Oversimplification of Her Beauty,5.3,6
"[18, 99]",en,0.6,2013-12-12,To Kill a Sparrow,5.3,2
[18],en,0.6,2013-06-29,The Journey of Herman Stone,5.3,2
[99],en,0.6,2013-09-01,Hug an Atheist,5.3,2
[99],en,0.6,2013-04-07,In So Many Words,5.3,2
[99],en,0.6,2013-01-01,Storm Soldiers,5.3,2
[18],en,0.6,2013-04-27,Shoot the Moon,5.3,2
[18],en,0.6,2013-03-02,Torn,5.3,2
"[18, 9648, 53]",en,0.6,2013-10-26,The Husband She Met Online,5.3,4
"[99, 10402]",en,0.6,2013-03-25,Iron Maiden: The History of Iron Maiden Part 3 (1986-1988),5.3,2
"[28, 18]",en,0.6,2013-04-13,Beyond Glory,5.3,2
"[27, 35]",en,0.6,2013-02-08,Midget Zombie Takeover,5.3,2
"[53, 28]",en,0.6,2013-06-13,Perspective,5.3,2
[99],en,0.6,2013-10-30,17 Seconds,5.3,2
"[14, 27, 9648]",en,0.6,2013-10-25,Ella,5.3,2
[10770],en,0.6,2013-10-24,Bellator 105,5.3,2
[99],en,0.6,2013-10-25,Burton Presents: Resort,5.3,2
[18],en,0.6,2013-10-08,Frat Brothers,5.3,2
"[99, 10402]",en,0.6,2013-01-30,The Sea in Between,5.3,2
[99],en,0.6,2013-10-02,Easier Said Than Done,5.3,4
[27],en,0.6,2013-05-09,The Eugenist,5.3,4
[99],en,0.6,2013-06-21,Creating Freedom: The Lottery of Birth,5.3,2
[],en,0.6,2013-05-03,"Turtle Hill, Brooklyn",5.3,4
[18],en,0.6,2013-04-20,Lily,5.3,2
"[35, 18]",en,0.6,2013-01-28,The Racket Boys,5.3,2
"[18, 35]",en,0.6,2013-03-02,City Baby,5.3,2
[18],en,0.6,2013-01-25,Knife Fight,5.2,20
[99],en,0.6,2013-02-20,Mind of a Rampage Killer,5.2,6
"[99, 36]",en,0.6,2013-01-01,The Lab,5.2,3
[35],en,0.6,2013-12-18,Kathy Griffin: Record Breaker,5.2,3
"[80, 18]",hi,0.6,2013-11-01,Satya 2,5.2,3
[99],en,0.6,2013-06-09,The Doctor,5.2,3
[53],en,0.6,2013-03-22,Refuge,5.2,6
[18],en,0.6,2013-08-28,Yema,5.2,3
[27],en,0.6,2013-03-31,Haunted,5.1,5
[18],ru,0.6,2013-04-10,Kids,5.1,5
[99],en,0.6,2013-01-01,Provenance,5.0,1
"[18, 28, 35]",en,0.6,2013-09-01,Worst Kind of People,5.0,1
[],en,0.6,2013-06-08,2 Days: Gennady Golovkin,5.0,1
[99],es,0.6,2013-10-08,Las muertes chiquitas,5.0,1
[],en,0.6,2013-01-01,Joal Compass: Back to Me,5.0,1
[14],en,0.6,2013-05-23,Justin Bieber: The Key,5.0,2
"[35, 18]",en,0.6,2013-01-01,American Autumn,5.0,1
"[35, 18, 10751]",en,0.6,2013-10-01,No Ordinary Hero: The SuperDeafy Movie,5.0,1
"[10749, 35, 18]",en,0.6,2013-01-06,Red Lodge,5.0,1
[18],en,0.6,2013-05-08,Midnights with Adam,5.0,1
[],en,0.6,2013-12-07,Our Lady of Lourdes,5.0,1
"[14, 9648, 878]",en,0.6,2013-01-01,spanners,5.0,1
[16],en,0.6,2013-07-27,Fingers Tale,5.0,1
[],en,0.6,2013-09-23,Dual,5.0,1
[],en,0.6,2013-02-28,Judge Mathis,5.0,1
[27],en,0.6,2013-01-01,Fathom,5.0,1
[],en,0.6,2013-01-18,That B.E.A.T.,5.0,1
[16],en,0.6,2013-10-07,Two Chips,5.0,1
[878],en,0.6,2013-06-07,Hybrids,5.0,2
"[53, 18, 878]",en,0.6,2013-01-15,Insight,5.0,1
"[10402, 99]",en,0.6,2013-05-06,"12 Years of DFA: Too Old To Be New, Too New To Be Classic",5.0,1
"[53, 878]",en,0.6,2013-10-01,Call Back,5.0,1
"[80, 35]",en,0.6,2013-06-22,The Misbehaviour of Polly Paper Cut,5.0,1
[99],en,0.6,2013-06-23,In Their Room: London,5.0,1
[],en,0.6,2013-03-17,Travel Plans,5.0,1
[16],en,0.6,2013-04-21,Crab,5.0,1
[],en,0.6,2013-11-08,The Fourth Partition,5.0,1
[18],en,0.6,2013-07-01,Out of Reach,5.0,1
"[53, 18]",en,0.6,2013-06-06,Deceitful,5.0,1
[],tr,0.6,2013-09-20,Meryem,5.0,1
[],en,0.6,2013-06-06,Pizza Shop,5.0,1
[],en,0.6,2013-01-01,Walk On,5.0,1
"[18, 28, 14]",en,0.6,2013-01-01,Mystic Blade,5.0,1
"[12, 99, 18]",en,0.6,2013-12-02,Glacial Balance,5.0,1
[99],en,0.6,2013-10-04,Lunar Almanac,5.0,1
[99],en,0.6,2013-02-15,An Ordinary Hero: The True Story of Joan Trumpauer Mulholland,5.0,1
[99],en,0.6,2013-12-06,Brad Warner's Hardcore Zen,5.0,1
"[18, 10751]",en,0.6,2013-01-01,Susie's Hope,5.0,1
[],en,0.6,2013-01-01,Spooners,5.0,1
[],en,0.6,2013-08-01,OJ: The Musical,5.0,1
[16],en,0.6,2013-05-30,Another,5.0,2
[],en,0.6,2013-07-17,The Master's Voice: Caveirão,5.0,1
[],en,0.6,2013-05-01,King Me,5.0,1
[16],en,0.6,2013-09-01,Let Your Light Shine,5.0,2
[35],en,0.6,2013-01-20,X Confident,5.0,1
[],en,0.6,2013-05-21,Scrapper,5.0,1
"[35, 18, 10749]",en,0.6,2013-08-27,2nd Serve,5.0,1
[10749],en,0.6,2013-06-02,Love Will Tear Us Apart,5.0,1
[],en,0.6,2013-08-10,The Love Letter,5.0,2
[],en,0.6,2013-11-26,Homecoming,5.0,1
[35],en,0.6,2013-12-16,West Hollywood Motel,5.0,1
[16],en,0.6,2013-02-08,A Good Clay to Die Hard,5.0,1
"[16, 27]",en,0.6,2013-05-19,Drug Bust Doody,5.0,1
[99],en,0.6,2013-01-01,Skinningrove,5.0,1
[],en,0.6,2013-03-30,Red Bull Ultra Natural,5.0,1
[99],en,0.6,2013-10-31,Tracing Skylines,5.0,1
[35],en,0.6,2013-11-16,Steve Rannazzisi: Manchild,5.0,2
[99],en,0.6,2013-04-03,The Pleasures of Being Out of Step,5.0,1
[18],pt,0.6,2013-06-21,Julian,5.0,1
"[27, 878, 53]",en,0.6,2013-03-02,Nicotine Stains,5.0,1
"[80, 18]",en,0.6,2013-06-26,Three Rounds,5.0,1
[18],en,0.6,2013-01-10,Belfast Air,5.0,1
[99],en,0.6,2013-01-01,A Simple Walk Into Mordor,5.0,1
[18],en,0.6,2013-09-20,Message Sent,5.0,1
[99],en,0.6,2013-08-30,Here Be Dragons,5.0,1
[18],de,0.6,2013-10-19,Nordstrand,5.0,1
[878],en,0.6,2013-01-01,From the Future with Love,5.0,1
[27],en,0.6,2013-09-29,Dark Realm,5.0,1
[],en,0.6,2013-09-26,A Love That Hurts,5.0,1
[],en,0.6,2013-09-11,Un Conte de Michel de Montaigne,5.0,1
"[27, 18, 53]",en,0.6,2013-09-14,She Wolf,5.0,2
[27],en,0.6,2013-04-19,Her Cry: La Llorona Investigation,5.0,2
[35],en,0.6,2013-08-28,Pendejo (Idiot),5.0,1
[],en,0.6,2011-12-31,After Warhol,5.0,1
[99],en,0.6,2013-02-05,Wild Alaska,5.0,1
[],es,0.6,2013-08-30,Los últimos cristeros,5.0,1
"[18, 35]",en,0.6,2013-04-17,Trouble,5.0,1
[53],en,0.6,2013-01-18,Closure,5.0,2
[],en,0.6,2013-07-11,Trash and Progress,5.0,2
[],en,0.6,2013-06-25,The Immaculates,5.0,1
[],en,0.6,2013-06-25,That I'm Falling?,5.0,1
[],en,0.6,2013-04-29,American Commune,5.0,1
[99],en,0.6,2013-04-25,Out-Takes from the Life of a Happy Man,5.0,1
[99],en,0.6,2013-01-13,Smiling Through the Apocalypse: Esquire in the 60s,5.0,1
[],en,0.6,2013-01-18,Fall to Grace,5.0,1
[10751],en,0.6,2013-03-01,An Easter Bunny Puppy,5.0,2
[99],en,0.6,2013-03-01,My Favorite Picture of You,5.0,1
"[16, 10751]",en,0.6,2013-04-02,Sid the Science Kid: The Movie,5.0,1
[18],en,0.6,2013-02-11,Luna Park,5.0,2
[99],en,0.6,2013-04-20,Bending Steel,5.0,1
[],en,0.6,2013-09-27,The Network,5.0,1
[99],en,0.6,2013-11-08,Medora,5.0,1
"[10402, 99]",en,0.6,2013-04-04,We Always Lie to Strangers,5.0,1
[],en,0.6,2013-03-11,Zayiat,5.0,1
[],en,0.6,2013-02-08,Los Wild Ones,5.0,1
[],en,0.6,2013-03-09,Big Joy: The Adventures of James Broughton,5.0,1
[18],en,0.6,2013-03-10,All That I Am,5.0,1
[],en,0.6,2013-01-20,Without Shepherds,5.0,1
"[27, 18]",en,0.6,2013-01-16,Broken Night,5.0,1
[],en,0.6,2013-07-12,Big Words,5.0,1
[],en,0.6,2013-01-18,The Stuart Hall Project,5.0,2
[99],en,0.6,2013-11-16,Web,5.0,1
[99],fr,0.6,2013-05-15,Becoming Traviata,5.0,1
"[99, 36]",en,0.6,2013-08-16,In Search of Blind Joe Death: The Saga of John Fahey,5.0,1
[99],en,0.6,2013-10-31,Way of Life,4.9,4
[18],en,0.6,2013-10-04,Lost on Purpose,4.9,4
[18],en,0.6,2013-08-27,National Geographic American Blackout,4.8,3
"[53, 18, 9648]",en,0.6,2013-04-27,A Sister's Revenge,4.8,6
[18],en,0.6,2013-06-29,Anna Nicole,4.8,30
[],en,0.6,2013-11-09,A Country Christmas Story,4.8,5
"[18, 53, 10770]",en,0.6,2013-04-05,Profile for Murder,4.8,5
[99],en,0.6,2013-01-01,Made for Play: Board Games and Modern Industry,4.8,2
"[18, 9648]",en,0.6,2013-11-01,Writer's Block,4.8,4
[10402],en,0.6,2013-02-19,Neal Morse: Live Momentum,4.8,2
[27],en,0.6,2013-08-20,Raw,4.8,4
[99],en,0.6,2013-08-09,Off Label,4.8,2
"[53, 18]",en,0.6,2013-06-07,Forever's End,4.7,5
[35],he,0.6,2013-06-26,Cupcakes,4.7,10
"[28, 35]",en,0.6,2013-11-26,Christmas Bounty,4.7,13
[18],en,0.6,2013-07-27,Hunter,4.7,6
[18],en,0.6,2013-02-24,The Shift,4.7,3
"[28, 35, 80]",en,0.6,2013-10-08,Dancing Ninja,4.7,3
"[28, 80]",en,0.6,2013-03-20,Harlequin,4.7,3
[27],en,0.6,2013-10-29,7th Day,4.7,3
"[28, 27, 878]",en,0.6,2013-04-05,Battledogs,4.7,30
[27],en,0.6,2013-10-15,Embrace of the Vampire,4.6,41
[99],en,0.6,2013-04-27,Mayweather,4.5,2
"[18, 10770]",en,0.6,2013-08-04,Megalodon: The Monster Shark Lives,4.5,2
[],en,0.6,2013-04-02,2 to Tangle,4.5,2
"[37, 28, 12, 18]",en,0.6,2013-09-21,The Trail,4.5,4
[35],en,0.6,2013-01-01,The Golden Scallop,4.5,2
"[28, 35, 80, 37]",es,0.6,2013-08-17,Toro Loco,4.5,2
[35],en,0.6,2013-06-06,When a Woman's Fed Up,4.5,1
[53],en,0.6,2013-02-25,Left of Center,4.5,1
"[99, 10402]",en,0.6,2013-11-26,A Perfect Circle: Stone and Echo,4.5,2
[10402],en,0.6,2013-11-13,Alestorm – Live at the End of the World,4.5,2
[99],en,0.6,2013-08-16,Compassing,4.5,2
[99],en,0.6,2013-12-14,Norway 3D,4.5,2
[99],en,0.6,2013-11-05,Mexican Fighter,4.5,2
"[27, 53]",en,0.6,2013-05-16,Fear Lives Here,4.5,3
[12],en,0.6,2013-09-13,Valhalla,4.5,2
[10402],en,0.6,2013-06-13,Jackson Browne And Sara Watkins Live From Denver,4.5,2
"[27, 35]",en,0.6,2013-05-31,The Zombie King,4.5,6
[],en,0.6,2013-04-25,Love Birds,4.5,1
[],en,0.6,2013-01-19,Best Friends Forever,4.5,5
"[35, 10770]",en,0.6,2013-03-16,"Tom, Dick and Harriet",4.4,4
"[18, 14]",en,0.6,2013-10-27,Crimson Winter,4.3,3
"[9648, 53, 18]",es,0.6,2013-03-01,Los condenados,4.3,3
"[99, 36]",en,0.6,2013-11-09,Golden Gate Girls,4.3,2
"[14, 16]",en,0.6,2013-10-19,The Guardian's Tale,4.3,2
[99],en,0.6,2013-09-20,Secret Life of Predators,4.3,2
[],en,0.6,2013-06-11,Nazithon: Decadence And Destruction,4.3,2
[99],en,0.6,2013-10-23,Galapagos 3D - Charles Darwin's Big Adventure,4.3,2
[99],en,0.6,2013-03-17,The Starfish Throwers,4.3,2
[10402],en,0.6,2013-08-05,Ministry - Enjoy the Quiet: Live at Wacken 2012,4.3,2
[99],en,0.6,2013-12-03,August Burns Red: Foreign & Familiar,4.3,2
[99],en,0.6,2013-08-26,The March,4.3,4
[10402],fr,0.6,2013-10-29,Genesis Revisited: Live at Hammersmith,4.3,2
[18],en,0.6,2013-04-13,Stalkers,4.3,6
[99],en,0.6,2013-08-02,Jamel Shabazz Street Photographer,4.3,2
"[35, 18, 10751]",en,0.6,2013-11-19,My Angel,4.2,3
"[10752, 18, 10749, 53]",pl,0.6,2013-12-01,In Hiding,4.2,3
[18],en,0.6,2013-08-26,Online,4.2,3
"[99, 18]",hi,0.6,2013-11-21,Faith Connections,4.2,3
[35],en,0.6,2013-11-08,The Starving Games,4.2,360
[16],en,0.6,2013-09-14,Jack the Ripper,4.0,1
[],en,0.6,2013-03-26,Leolex,4.0,1
"[99, 878]",en,0.6,2013-01-01,Sirius,4.0,1
[],en,0.6,2013-08-17,To Hell with a Bullet,4.0,3
[27],en,0.6,2013-11-04,Self Induced Nightmares,4.0,1
[10749],en,0.6,2013-02-04,Haven't We Met Before?,4.0,2
[99],en,0.6,2013-01-10,Death of a Prisoner,4.0,1
[],en,0.6,2013-06-01,Theatre of the Deranged II,4.0,1
[53],en,0.6,2013-10-08,Final Move,4.0,1
"[18, 27, 878]",en,0.6,2013-12-13,Reaver,4.0,2
[27],en,0.6,2013-03-23,Frankenstein's Hungry Dead,4.0,1
[],en,0.6,2013-01-01,The Laughing Heart,4.0,2
"[27, 878]",en,0.6,2013-02-21,Bar Talk,4.0,1
[35],en,0.6,2013-09-13,Crackerjack,4.0,2
[],en,0.6,2013-06-01,Black Girl in Paris,4.0,1
[],en,0.6,2013-01-01,Naa Rakumarudu,4.0,1
[35],en,0.6,2013-08-12,Man Camp,4.0,1
"[12, 18]",en,0.6,2013-03-24,Worn,4.0,1
"[18, 80]",en,0.6,2013-10-17,Stand Your Ground,4.0,1
"[9648, 18, 80, 53]",en,0.6,2013-12-27,The Insomniac,4.0,1
"[28, 53]",en,0.6,2013-10-21,The Cain Complex,4.0,3
[],en,0.6,2013-05-18,Another Dirty Movie,4.0,2
"[53, 18]",en,0.6,2013-07-23,Taken by Grace,4.0,2
"[35, 18]",en,0.6,2013-03-18,Summer League,4.0,3
[27],en,0.6,2013-10-31,Dare,4.0,1
[99],en,0.6,2013-05-14,The Adventures of Dr. Crackhead,4.0,1
[],en,0.6,2013-10-31,The Aztec Box,4.0,2
[10402],en,0.6,2013-11-19,REO Speedwagon - Live at Moondance Jam,4.0,2
[99],en,0.6,2013-12-09,Radiolab Live: Apocalyptical,4.0,2
[16],en,0.6,2013-09-12,Ripe Rock,4.0,1
"[35, 10749]",en,0.6,2013-08-06,Act Like You Love Me,4.0,2
[80],en,0.6,2013-09-15,A Tentative Gangster,4.0,1
[10402],en,0.6,2013-11-23,Black Sabbath - Live... Gathered in Their Masses,4.0,2
"[12, 99]",en,0.6,2013-02-24,The Huber Buam at Mt. Asgard,4.0,2
"[12, 35, 10751]",en,0.6,2013-10-16,The Stream,4.0,1
"[18, 10749]",en,0.6,2013-09-07,Angst,4.0,1
"[18, 10749]",en,0.6,2013-03-22,Objects in the Rearview,4.0,1
[],en,0.6,2013-10-08,Bratz Go to Paris: The Movie,4.0,1
[],en,0.6,2013-10-18,Cut to Black,4.0,3
[35],ru,0.6,2013-09-15,Grandpa 005,4.0,1
[10402],en,0.6,2013-08-02,Nine Inch Nails: Lollapalooza 2013,4.0,2
"[18, 10749]",de,0.6,2013-10-19,Still Got Lives,4.0,1
[18],en,0.6,2013-09-17,Trattoria,4.0,2
"[28, 18, 80]",de,0.6,2013-08-27,Barrio Brawler,4.0,4
[],en,0.6,2013-05-30,Two Scoops,4.0,1
"[99, 10402]",en,0.6,2013-08-01,Grateful Dead: Sunshine Daydream,4.0,2
[99],en,0.6,2013-06-15,All of Me,4.0,1
[35],en,0.6,2013-06-04,Girl Meets Boy,4.0,2
"[18, 10751]",en,0.6,2013-02-05,The Bouquet,4.0,3
"[35, 18]",en,0.6,2013-01-31,Matt's Chance,4.0,2
"[27, 53, 9648]",en,0.6,2013-06-21,Lucid,4.0,1
[],en,0.6,2013-03-03,Marriage,4.0,2
[99],en,0.6,2013-03-10,Continental,4.0,1
